laptop_name,price,urls
"NEW LISTINGDell XPS 13 9340 - Intel 7 155H,Arc graphics, 16 GB, 512 SSD, 1920x1200,Wrnty",$190.00,https://www.ebay.com/itm/405415753175?_skw=laptops&itmmeta=01JEYE878W68XXFY8332H8VX0P&hash=item5e64a975d7:g:~D0AAOSwLH5nWsGa&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmXmMLsOyT276%2BEzo6nG2%2BE%2FazUmavj7oNSsbnDKtKOc7UJqXmS66NXXFXkOYcPCF7XNZWLU%2Bvk9HhQZ3hXAAoqF4%2F75aCPIcV18h74Ahi8GTQrWbaS05AEPskl6J0AvizHelQD1YN8C%2FiHlBIBP%2BTiKa0xulxMlmKjekETqgVDkwOLUDMtEkkCGG%2BmwHZfEISrEMFQjLj7X8BwEE7gjn0FYiJ%2FxnSTg6s4DtS9aEHqBTpFcXU7cgbhFmgKmn0S57mzlvyfL0AK70pDSdzLDhMU%7Ctkp%3ABk9SR8r0oM73ZA
"NEW LISTING13"" MICROSOFT SURFACE PRO 9/i7/32GB RAM/1TB SSD/Win11 w/case and charger",$198.00,https://www.ebay.com/itm/405415744821?_skw=laptops&itmmeta=01JEYE878X1VK30DN2NHJK49S6&hash=item5e64a95535:g:EcgAAOSwFA9nWr8m&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkmwUwMKoCKkXQV5RhCgTB398BRmSBj5Cmtd4ksTFL3atF%2FcpjbLukDqIbgR3z%2B4asEbftGqNshUOtRYnPu1ppg8epaq3cQulQ4wnGtrPeTGqvBjpAIHaWyCYxbQ28dXzIH74%2FeHFrsL88PdJIaoIAObY4Uann5GGE76C2kTl5%2B0%2F5RajdWFkcun17uP0lzDPUwpRzh5%2BtsqJxmhOuknQdjBV2oyrhaRTO1z%2FDduSLvoeJIVjRLZKbDbUynqr7QGnZIcoLZnlbyOuUAehXCTMke%7Ctkp%3ABk9SR8z0oM73ZA
"NEW LISTINGHP Spectre x360 14"" 2.8K OLED Touch 2-in-1 Ultra 7 155H 16GB 1TB Nightfall Black",$330.00,https://www.ebay.com/itm/276776120275?_skw=laptops&epid=10067087026&itmmeta=01JEYE878XBF3TNQXNX01V5V2V&hash=item4071246fd3:g:XYcAAOSwUohnWjeQ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKn3IRT4e1iBnoPuEJf2d6angV9LWaqHouDX3bjd3eduHfAXGV9bwOyDhX%2FvMeSlAWNDEWLpvMAIww5zyqSU37hfM%2FN2Kw3AquSTKqW12XW4tK7%2Bfle6ZDWhrX4LdLB1PJw4O%2BOAO8Y7Z1kkBBydbO%2FlGCvh6jWr8wS%2BT5hExPb8qOY%2Bgs4AmOK6d8zwuGVERDqpWccQSyJSvzWCgQxnWseTi3Qz9ReTUg3R6qTEFtogxv85rlvKUaRq%2F4DBenCrJSrofRcizgPGZEdOyrTkk%2Bpe%7Ctkp%3ABk9SR8z0oM73ZA
"Onexplayer X1 / AMD8840U, 10.95"" 120Hz, 64 GB RAM, 4TB SSD Oculink",$203.00,https://www.ebay.com/itm/395996699247?_skw=laptops&itmmeta=01JEYE878X806BNDVKE1G42SD4&hash=item5c333e1a6f:g:FRkAAOSwJExnWZOa&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk7bl9un5fea0hb%2B7BEDz%2FHv%2F7WH1sNZuhoMBb1By5nL4Ejl6qdcyFenDQwU5I6YrFcwCIKj8ntf13lJOrXJ%2BcppVZsMY%2FeOMCNpqAoLeIe%2F2%2FlvEqQIEiV8KF17wQG15wAvGR4tUw9Bg9iGOUA%2FfdqkYJjwXYLrS7hr6WwR12cR5Wh%2BVKC1wKJuGHZiGkZGizZHiBywBV%2BxpSnDLM0Gy8CNG0HoE%2BsVJaaF22KoeYtKUKkP7K4PMJt3j4K40rd5r4y6T7PrA5hKRdQqUgMaMj8%7Ctkp%3ABk9SR8z0oM73ZA
SUPER FAST WINDOWS 11 CHEAP LAPTOP INTEL CORE I5 4/8/16GB RAM 1TB HDD SSD WEBCAM,$127.50 to $280.51,https://www.ebay.com/itm/225764374306?_skw=laptops&itmmeta=01JEYE878X0KM3SSFMPSVYJZ5Y&hash=item34909af722:g:rNIAAOSwY09k-0X8&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkdrzMzBhd7Cmyq2RPXeil4q9zVFDwWVP8j6UGpwwN%2Fl22d%2FN0auUw2fRvAxzYzmsvdV8bUHw2RujEcm5wV2CEfSGAT4c21m5%2BxwnRKCLSkzBU89ITFNtqwFYFfuLh5mPNCXPJPCDmi%2FWh%2BrkRM0mqi%2Bm4Z1ONhq63Kzb%2F8mk%2FBPpJW44b1pCrcHi0%2BFouXJVHPjeVKYGm%2FU8fV0KowjCPzvQKsZsIfto--P%2BjPagUei9Y%2BWkJoDC4Ll08OGGg%2BWk02kLSgx75djY2ons18dnPu%7Ctkp%3ABFBMzPSgzvdk
Laptop HP Windows 11 CORE i5 GEN 6 - 12TH GEN 32GB RAM 1TB SSD WEBCAM WIFI,$204.00 to $510.03,https://www.ebay.com/itm/115777670869?_skw=laptops&itmmeta=01JEYE878XR9R8QPPJAE6VNM7Z&hash=item1af4e30ed5:g:onIAAOSw17hk3WLf&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnJft49mxHlto4RiGdJ8su4LUYHQKLhmoLfNRVGrg2G3MUHMZFDOp1HqACD3EG4ruVxoEKEWzFyWeWfM3DWywjYWw3I1fhnxzfqZaubwF%2BOsWw2tjVhQ45Zala9FH8za616lt4d%2BjcDL%2Fe9BvV4koj244ii6o5MDzIK%2FPir6fl2PjnHVCsoBe%2BANcdOTBNgz9rSBl13%2BB1LWrVd50zK6EtdYidighUQJmQbeM8KSr0lsG52POUEWnpRT912KWCKou7ThxTdioD2r%2BU7MvyuEOb5%7Ctkp%3ABFBMzPSgzvdk
HP Pro X2 612 G2 Tablet PENTIUM GOLD 4GB RAM 128GB SSD Windows 11 Pro Grade A+,$114.76,https://www.ebay.com/itm/175991786328?_skw=laptops&epid=10065727797&itmmeta=01JEYE878XHY11QEADMN82FJ99&hash=item28f9ed8b58:g:rN8AAOSwSqVmD7eh&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKk%2BpC1hb86oGhetp%2B00ayk%2BSSzQq5KyFr4uw%2BAhF7wMOL1T4CocJPEUgfmjcJCYvykEBI2DNAbTlKT3X3J8DOv3FjhxzgALdlRCgaSGfXjFvkgLORj2MMfSOaJn2xA4pwzQOczUs%2B%2B7P%2FSKayjn8GquAHobotYZEu6MewSzMbvL733vMtVIFvQEE7xxEPwMj2vjaGZ9BiaHkqUD9d3YwXsnyDrDa0ZXL4fxCmoZXrTyJXs13Qt09njFPNmErd3lTznLyAp2bNlPoJ5zSf2YLypa%7Ctkp%3ABFBMzPSgzvdk
Microsoft Surface LAPTOP 2 Intel Quad core i5 8th gen. 8GB ram 128GB NvMe V.GOOD,$202.74,https://www.ebay.com/itm/205156260627?_skw=laptops&itmmeta=01JEYE878XY0NPR4M7FQZP3N1C&hash=item2fc4441b13:g:4~kAAOSwrQNmsgaU&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKm%2FOydpWN7YwoN%2FK7o7xFWMYql78nMOsllO05LCbOGVmy8mxmBAinVB7kYiSmS2xGkgf3lJJK7PuFC%2FknUhBrjFTcwt1TfR8HLfF%2F8%2Bd7cCp3wUyptS3HyzgDG%2B40XPDl7M7eOdbBz0JPGQSK%2Fk4VDkIL%2BkG2FEhnGXUsp8BBEZbVpd4LoJxbkQ%2BO0CRI%2BWUtxriEUqc9bZmPN17GS8JYqQMk6IpR2QgSEeDgwT92Bl8B3hnpux5h7aKWxF%2BVt8Q%2Fesvn6EcMNlMge8V3k9S%2FZH%7Ctkp%3ABFBMzPSgzvdk
ASUS Vivobook 16 WUXGA Notebook Intel Core i7-1355U 16GB RAM 1TB SSD Indie Blac,$549.99,https://www.ebay.com/itm/296584849936?_skw=laptops&itmmeta=01JEYE878XY8HEGEXVDGJ4A7NC&hash=item450dd5aa10:g:VwYAAOSwlOlnRmCA&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk884xk0hCZ6otWl5OWGfIpZMI%2Bay0OtzlBQkTNvWfohhkRe7ez9fJx442%2Bp%2FtNlV5J8FXG76YwMsH3ZhvC%2F8vpB5QphrE1%2Bf59fxvmZ0QKg8xeCs%2B7Xf8JQ9nTZkaHVtNaj5Gq%2BsDxR4SG1w0p5YJQ2o1P%2Bpn%2FtsIGj3vVYDLYxmpPcGvwYLLhmeg3rMJz5y1jOJXccJQ0tXOyspIijhuArZ1b2Z7gMo0k4J0chusAmg%3D%3D%7Ctkp%3ABk9SR8z0oM73ZA
"2024 Lenovo IdeaPad Laptop Notebook 15.6"" Intel Processor Upto 20GB RAM 1TB SSD",$229.00 to $339.00,https://www.ebay.com/itm/126716305927?_skw=laptops&itmmeta=01JEYE878XM8C1P5EY2FXZBCBX&hash=item1d80e16207:g:2YQAAOSwoqxnCBl4&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlo4BgVFRaUaO%2F4f0mc1pPZ%2FlqJ%2F%2BCYl8fG1WhR5xrvSRXE7ZLiBhv1SmWI6PULBdneo5qT4%2BhYnjXxvFniTxwwurxpGUq50NdNd8drcfoHXLKmz1VhEXUMDZECl%2FtRFDo%2BODfXRKxG7HH6mNx8bY0klWNPmXxajcEsmRvE29hvRYqNj%2BzFuD2IKu9XXK9dNQF3nPd5mVPRTszPQDbP7lBqgdZYVcCh8ysN7JlzXGmO4Q%3D%3D%7Ctkp%3ABk9SR8z0oM73ZA
2024 HP Laptop Computer 14 4-Core Intel Processor 16GB RAM Office 365 AI-Copilot,$258.80,https://www.ebay.com/itm/116345882068?_skw=laptops&itmmeta=01JEYE878XKAM3QTXT4GWMG5S5&hash=item1b16c145d4:g:06sAAOSwy7hm~sau&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlYu3emBOQpRewyTDToMvQU3ARZjryFqu8vp0%2BFgrUwzDjq5fsuLknM0JOsnsIvl%2FdiRLoT%2BKrsWRbo6IKAJYAETPhT5YyoNagX9tSr%2FS9wC9x5jYeUmkjh7yqIOd2vqyaM8FTSDgIEzXWTs1GBPaH27JAdlEzWu8STLAbLZ9Ha9%2BtI5nL89HltD9Dcj5CaiLTREg%2BCkdcG2jnPahBs8aNydVcUl8eRjELRpy6MOonFSKnCbPNAnIoDOGBrWYi7UBqcjHkKsy9I%2BywkmfDZHsKW%7Ctkp%3ABk9SR8z0oM73ZA
NEW LISTING2024 ASUS Vivobook Pro 15 OLED Intel Core Ultra 9 185H GeForce RTX3050 24GB 2TB,$105.50,https://www.ebay.com/itm/276777119108?_skw=laptops&itmmeta=01JEYE878Y2WGK017301BE0ZJK&hash=item407133ad84:g:toIAAOSwcUVnUd6J&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnMmmm%2BEh%2BCMXHffgZp6UUHMmvncNoB9bxF5j7UnHsjeITfGIh5nmt9DUyNTJZc0mdrOEPxLesxYosmmaIVJlHVWSt1U50rp4RJV2TN%2BTEBHR%2B9i9Vq6G3LVVHssmI9PbhSW90uZRxpPDlKVK38yrJJcNEl0VuPHP%2FyotemqKMZn3mbcGfV9sxbeCdLBAnMT2JimtP4n8xr6w0TJTfbwp4U0IwqsulLcHo7yhdibtWOkA%3D%3D%7Ctkp%3ABk9SR8z0oM73ZA
"NEW HP 15.6"" Full HD Intel Core i3 8GB 256GB SSD Windows 11 Laptop Bundle",$299.99,https://www.ebay.com/itm/291247122341?_skw=laptops&itmmeta=01JEYE878YYY8QFES2GNYEERF9&hash=item43cfae67a5:g:8r0AAOSw5r9nNnbZ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKn8VUa31VY4G8%2B8Z4N8PgSj4Rv%2FhpcQslzseGuppq0cz81GXOlOVoGiHbpeNyN%2BYaEQoFuNKF%2B1Tkwgw%2FyB8GrsNP4UiW0OLVspLKADVXwJYo6XOQTKiYZHnAIn0DHFdSQda5zkhXhkawvEX31B0HP4sCsHEk1%2FJXjM1wZfzkp0yrHZrDHoAo853uSTh%2BMsQZnlHR8UeXjJyPtneecU748oHEfrhE9uMeZWundDVkvcew%3D%3D%7Ctkp%3ABk9SR8z0oM73ZA
"2024 HP Laptop Computer 14"" HD Quad-Core Intel Pentium Upto 32GB RAM & 1TB SSD",$229.00 to $389.00,https://www.ebay.com/itm/145920820468?_skw=laptops&itmmeta=01JEYE878YSBR62PM0FY1WKGRR&hash=item21f98f04f4:g:kokAAOSwEwNmqVeq&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlMe2ye85vE1nLPIJiYOtsNlQ3nj4%2FIQLRbB0Egv8dQ%2BGnZH7wAbE6fG7opRs%2B%2BBXA%2FYI3QYe0p22zjF4VWDzWglGrPWov2In7ni61k90l2Daj4m89NiHH99oqiQRA24Obo8EGBd1zQ1Bh8KVz2iHw5uU6aalUWVL5MFhsNLpegw5UbPluakhWbmEwCdnDRQbHqGA6uE1fVxA6suQeE3TL5v11yl8Tn6gDFH%2Bk%2F2bJyQg%3D%3D%7Ctkp%3ABk9SR8z0oM73ZA
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4070",$939.99,https://www.ebay.com/itm/305718430632?_skw=laptops&itmmeta=01JEYE878YXV1FJRS4697R4MZY&hash=item472e3d0ba8:g:6yEAAOSwOa1nGyfq&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnhX5m15h3WH5TNWIZqLgNdsaRs9jVIQsyhlVFzk48mmgZk4oYe%2BmJ9h7L1ZJQOjWtqH9l0Gzf0ad6F2mnPKcyK1LGt1sazECmg%2FEPCpPJLvB19iJUTMeUygsjiF1tpwVbQQBH8%2B0niB8kVEgrdGR83iYmfvqizqBN%2BiFDYBVbcmfNeODjfdVmkhywcrU4td06Qz5%2FDLdBffKjQ3OHYzC6ipVtUsw%2BrcHUklfK5NA6j2YxpQ0dVmYmwDrni7i2l2awpC9I3LRQo2imkLYEvD5A0%7Ctkp%3ABk9SR870oM73ZA
"NEW LISTINGDell - XPS 14 14.5"" 3.2K 120Hz OLED Touch Laptop Intel Core Ultra 7 32GB 1TB",$152.50,https://www.ebay.com/itm/276776909485?_skw=laptops&itmmeta=01JEYE878YH0HSQM9KS7JXY9S1&hash=item4071307aad:g:vQ4AAOSw-fZnWv7s&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkASoqXfMlnJ5wBtKYCBBPKCmlthCExPmLWFqIpl1M3Z%2FCCuQWyBH%2F36r7K84uY%2FAVvLnnuG7XbX6uOC1G%2BGLih3%2BoWaZm0NfCcr5v7G9L9Wf--F71YXJqLaj0OaicSm7QfMwNYbF1QPZYAThB5XXGVJkPjWC%2BmUpRzaref%2F72UD98DFY1BxHrfzxID6lc7pSQwJfAB7F5CXbzTf171NYmVDxblpe6krTn87iflEkD6TgoGRvRCes8m8RJ4CgW1zj5VlRgLSIy6AvDvtN2nLzru%7Ctkp%3ABk9SR870oM73ZA
"2024 HP Laptop 15.6"" 10-Core Intel i7,Upto 64GB RAM 2TB SSD, Backlit KB, W11 Pro",$599.00 to $839.00,https://www.ebay.com/itm/116362974438?_skw=laptops&itmmeta=01JEYE878YFR6VY68RW6V0ZC84&hash=item1b17c614e6:g:ewIAAOSwACxnErid&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnRLeP%2FOWXL69ShrWhoYsJxuuEejQJ%2BDMW316EvQsKetSaoZQ6DHeBPrdX7daalKucuINiy88ndD5sXIjcKz14rKbn04MJD44siDsyxjbS8j9gRDAuU6KcXHf%2BCW%2F%2Bofam7%2F0vUlgu8ZXisPAjGcH8afJ9--biejx7s6rDUIFSnYitnK0OY9GKbzTCEs7Mz1CYEbUX9xy%2FP1RWmgGLHcy7PRtzZ60cYh%2F1fZWhLUUgMA0%2F5F50DSsVjvWE%2B2Ej%2BTdGYgu2LcIYq4WjdcoGhLxa2%7Ctkp%3ABk9SR870oM73ZA
"HP EliteBook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3 GHz 32GB 512GB W11P",$359.99,https://www.ebay.com/itm/166886285441?_skw=laptops&itmmeta=01JEYE878YH9MTA77TFPB5WXXF&hash=item26db32a081:g:RdIAAOSwq4tmonUu&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKmZmSizNsOJZpqvYIsKX05aU6kRo%2FhSAN3tXfi0SxvuzzRBfMz3ZOHa4J6ms1pI%2BMs4mVZU0wcNt0IPez705xsz4jkQclimgXqIDFiJsb9B4scX78vfjbeY7FXqPMqlJe6SQixkHZJ8X5yFcipzMUyx7Jg8gN3k6EaBfxqtaRNa%2BvjTTF6ThVzI0eg7cyPVZffOlnrpyvagKH%2BlNeCc0vSY3QZp0wG%2BpCmXIilCWC4TvcnpPPrvqGUMFcYdVWsKYn%2BdmBfmL8SmnwP7itNCi3qA%7Ctkp%3ABk9SR870oM73ZA
"ASUS Vivobook 15 Notebook 15.6"" FHD AMD Ryzen 7 7730U 16GB RAM 512 GB SSD",$459.99,https://www.ebay.com/itm/296646752195?_skw=laptops&itmmeta=01JEYE878YVESPSQ2HN0R8HM4R&hash=item45118637c3:g:SXAAAOSwQ2Nm2a1k&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl8iqGcmStfSgBNUGuR98Ln4fnj1BkKM8VbWwIhzoQ7agFD%2F%2BYKS7VMXTlebxACwLCOdlK73EYrU4N1%2BNioIOcgd8k9f6m%2BRkPITQvaur2%2BhQdW6hDx5rt7xIPh4JXVu7zYcbybOjcoP2iKjPVf4lhTOniLNA7g7oyxYmcqqG1iN8M7B2ZLNtLRwG%2FC7RoqdAWbQVhji5fRdl75IG%2Bbqf0vtFIg6ilNJTqK7vO1kkwoAqV1UqcfSXtVPu61xavQ41DkMmxEs4A30Fwy3REdqN41%7Ctkp%3ABk9SR870oM73ZA
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4050",$699.99,https://www.ebay.com/itm/296620019861?_skw=laptops&itmmeta=01JEYE878Y2ZXRBVWF285BMVDN&hash=item450fee5095:g:XJMAAOSwUg1mvwi4&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKmPlkho8InOGar7Xi7n67cYV61eSB%2FnTJ3mI5TCuFwoou6kF5u%2F4REb18TgvEA2LpolwU4wIUL6x7PNpnJflFt8ROOFXF7uj1%2FaSMjLKcOTeQZ9vxlS4%2FPMoIxBpoM%2BuJ7wEcdy50p3OAu8kwIliOkH2vOL8PGi8Ut7Dw8SIwqqEX%2Bf6dKTnCGhE1VmIpQwndq3Y3VGCnEUxN8Q4h%2Fhxh0tA2qeTiBhFKSZqP5yPAUJNw%3D%3D%7Ctkp%3ABk9SR870oM73ZA
"Dell Latitude 5410 14"" Laptop Core i5 4-Core 16GB RAM 256GB SSD Windows 11 Pro",$239.75,https://www.ebay.com/itm/266979553064?_skw=laptops&itmmeta=01JEYE878YGXG77VGQ5MFRPRBW&hash=item3e2938af28:g:oF4AAOSwUOtnOADZ&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl9nYDYL4r2H1YJVotvdLkBBq5S4ShJiAKVNTLbhixVryLie2poFTF8UsUDHcUEvt8rVk%2FMtjlUA9TkJAWywR5oPD%2B2OSMAOKHr3gMhCrGS%2F5XQCnuRVXYZTLgyO6oZaJDiVNzz6B8%2Fqtfmfcj33lELvqKiGeRDNJtaJUoLXmX6jcCgK6E65IJu6V0BIqzZKDbFuna1rK7r77czVLFRx5syHPtCtWJFPz%2F7VxwmeRHt4z3DCXUYCEjOlwTWqEZwb8N7J72h5aDGwMUpxEQI2j2s%7Ctkp%3ABFBMzvSgzvdk
"HP EliteBook 820 G4 Laptop Computer 12.5"" Core i5 8GB RAM 128GB SSD Windows 10",$128.14,https://www.ebay.com/itm/254654754368?_skw=laptops&itmmeta=01JEYE878YN7XETYEGW2GSFCT7&hash=item3b4a9b2e40:g:auwAAOSwpeJnNVnU&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKlZnm9QXC%2FFQAmB77m8T83AQV9WQ4c5nWOePqNNmMDZtTT7n9tOSV7%2B6iqzbkTWJ%2BZz1sFsQl57nDZca52xtF8qprv7F3YVL%2FR3ZKGgJ1AK4zyZKoCbj9bbW39wQdkUxjPbq14v7vQcqiSftcBZpHGwi2WmLo%2FcFWcwef%2FckwSBmbvGuj5Lmf7AmEK9QQ3zgK%2B9mPb6LC0%2BimSDiMn6xC5pgkCI0Q%2BsAAnUW1zBN3TOELyufXxQZrQVFj1RLBKd2awXwvk%2FOP4Pa5RReVJajwja%7Ctkp%3ABFBMzvSgzvdk
"HP 840 G3 14"" Laptop Intel i5-6300U 2.40GHz 16GB Ram 256GB SSD Intel HD 520 W10P",$149.99,https://www.ebay.com/itm/303417557813?_skw=laptops&epid=27050761314&itmmeta=01JEYE878YW9GETB56F7YZJEB9&hash=item46a5188335:g:qFwAAOSwItxnPjjz&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKkFcXzFKgkboGYIzGDIs7N8IvKDgxPekcX28evZFoK7fFvINVpv%2FGdadUV4mljCEP4c2NNyBmNzUhKYh7weMnuiz5wr4KLg4ZKbfntyZ9FTS9G1mUCBWio%2FG%2Fbe4Hdz9WlDXeNcH4u2iwRZOtjn8Cz176R3N%2BCb5ufaBDmfJkU64htPpfJ3CtEjFtc0EOSd5I5VIYwWvdkRJOyI4eSorovpVSRZX2F3KbC5cUsOQIJ6LlpIi7gM1N8URtjQFd9t%2B1V%2FWoV1qA%2FcX3b1%2B%2Fbet7F4%7Ctkp%3ABFBMzvSgzvdk
"Dell Latitude Business Laptop Intel i5 16GB RAM 1TB SSD, 15.6"" HD windows 11",$390.00,https://www.ebay.com/itm/395183450544?_skw=laptops&itmmeta=01JEYE878Y4TK1VEFH0G2Q392M&hash=item5c02c4e9b0:g:c0cAAOSwJM9m5Nu4&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKnCh%2BcoKQ38tRN23Ybf1iVs%2B5nc%2FQoGY4Z0bTRf%2FzT8SqTzR5pajVfryKnHkDxE8kyMIt4b3Cial6Th5%2FKldsJ9aTmJpyOE%2BBzOmwZpP4j2Rgo8BhYCJc5lY%2FGDXuzd7roZSJBgd8M4NBWBxJ1N8nJVZyBUOhtqff6MSsuhnUOXwn%2BngP4mdou2QWQO%2FruasUsuSP5n7SjmrYoro5gf0oZWtqp%2FfXl6qUvtv1JgXkeLwfWm6soA%2FbjjZooua5NfxK1gf6rkLXyC2FBiKKOsTxuG%7Ctkp%3ABFBMzvSgzvdk
Lenovo N23 Winbook Laptop Intel 1.60 GHz 4GB Memory 64GB HD Touchscreen Win 10,$89.99,https://www.ebay.com/itm/116293240019?_skw=laptops&itmmeta=01JEYE878Y01TVJTJYAC0HRZVC&hash=item1b139e04d3:g:UxMAAOSw3khmwDkQ&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKk2An%2FePrvxmZHVk472dFYtHmoA2z807s7%2BAHQEq7V7yiwuKYDEYjc%2BTzSqLiX9QXGMKAncF14plWgJJsiSZ1irRzLZovfDltE4IR0%2BlkWrYca8YMHOfonfckdNzmmRtSjaBYdZN%2BpZ9T8yexkLfEl3Wk6eSnbj46vdwTn8FBOuOsnuEuBmrJLpRr%2FvY0wNgbUDh4noKmILboDeGxXq1CBHiKnPaMNJ7pJJx898gd7h8w%3D%3D%7Ctkp%3ABk9SR870oM73ZA
Lenovo Chromebook Brand New Sealed.,$20.52,https://www.ebay.com/itm/405412488600?_skw=laptops&itmmeta=01JEYE878ZF3YQ30TQTC9S21XZ&hash=item5e6477a598:g:s~cAAOSwIH1nL3qg&itmprp=enc%3AAQAJAAAA4HoV3kP08IDx%2BKZ9MfhVJKl%2BS9k6wetJeCPjCbKmpiBrQijCZb8vqxKn%2Bc7UCKn3XTo3J6gN3PtDb8399VF%2BgxT1fTsVaS64wU5UrF6IhsPywDYbxS%2B0sDbxfW%2FsyjtKjoROPeVV0JYLHgjzfYZxSZ0LPOTZXV5GShJL0T%2Ftc43%2BGLK8Dp92kuLwG%2FMQGbCP1tKtQiJPZNV2JisKmKrmaKU6T4salBxXtbnuMUV0NAdUCaSjq9aQfW1Op2%2FFPHVn1s9HtWKvzEWs4w8im2S%2Bysakaa0CQmym79x2guw%2BqST5%7Ctkp%3ABk9SR9D0oM73ZA
2024 Lenovo IdeaPad Laptop 15.6 FHD 10-Core Intel i5 16GB RAM 1TB SSD Win11 PRO,$459.00,https://www.ebay.com/itm/126678883714?_skw=laptops&itmmeta=01JEYE878ZBHC5CR2S0KAXF1PR&hash=item1d7ea65d82:g:gIUAAOSwRthm6eq9&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKnCJsy8veA33L4FdG516BF%2BdGIet8PIRSdhfxbTsNyhNkOdHE4IQMdRu5J9AofxNAhkwpAap4N6N37nf1gG0KO5SpswEnWWY3oteAqYwduTTIk4AjVP1xadP0sTwOA2LygtD8ARZaHfux6w42RYgXx9G6o5xn6ZNjwC1ZXF1QeZjgoUj2c2UTBUf6mrxOsn2kGLVd5R2mmA9uDz8Zgi9vJGM0pnQ4eGNk%2BJTK8A6dtFDA%3D%3D%7Ctkp%3ABk9SR9D0oM73ZA
"Lenovo ThinkPad Z16 Gen 1 16"" Notebook AMD Ryzen 7 PRO 16GB 1TB SSD RAM Grey",$659.99,https://www.ebay.com/itm/126581175588?_skw=laptops&epid=22065199467&itmmeta=01JEYE878ZXWRY4BV9572AHK4H&hash=item1d78d37524:g:hOEAAOSwpklmmKLE&itmprp=enc%3AAQAJAAAAwHoV3kP08IDx%2BKZ9MfhVJKlaubpjF%2FwTs%2F10ajB0lV1ayFE9WuYJ2FQ1Mit3qw%2FTC4DtjONXcSNOHh%2FHloF2nADS3Fq8p6sxor35IepWpOlfW2e17KkH7QpBJ2UdwFAgkbNJ0dgOCZ4bdNI1qyRCAR0oM5i5Toj4OA%2FiAfclJn8ndjzVZULgyfr5%2FfvlI2KrOFVEKnxEscKl1rN6Nqp07ke2U238YPR9xverZyVFRm%2FlS0i7Zr7Yvzar6Pt4kZ77yA%3D%3D%7Ctkp%3ABk9SR9D0oM73ZA
